row_id,order_id,customer_id,product_id,region_id,order_date_id,ship_date_id,order_priority,ship_mode,quantity,unit_price,discount,sales,profit,shipping_cost,product_base_margin,shipping_days,profit_margin_pct,is_loss_making
5647,39943,281,181,7,20120607,20120609,High,Regular Air,12,20.99,0.09,201.535,-122.62,3.3,0.81,2,-60.84302974669412,True
5985,42405,33,774,7,20100121,20100123,High,Regular Air,13,5.98,0.08,81.68,-25.22,5.15,0.36,2,-30.876591576885403,True
6631,47171,278,837,7,20100107,20100108,Medium,Regular Air,21,6.48,0.01,147.16,-92.55,8.4,0.37,1,-62.89073117695026,True
6632,47171,278,905,7,20100107,20100108,Medium,Regular Air,19,2.67,0.03,50.07,-0.53,0.86,0.57,1,-1.0585180746954264,True
6633,47171,278,906,7,20100107,20100107,Medium,Delivery Truck,32,217.85,0.05,6982.87,875.55,29.1,0.68,0,12.538540743276046,False
6820,48576,278,258,7,20121201,20121202,Not Specified,Regular Air,17,28.53,0.07,464.59,168.22,1.49,0.38,1,36.20826965711703,False
6821,48576,278,497,7,20121201,20121203,Not Specified,Regular Air,47,6.48,0.06,316.68,-161.0,7.49,0.37,2,-50.83996463306808,True
7547,53984,280,811,7,20121210,20121211,Medium,Regular Air,23,6.88,0.0,172.9,51.43,2.0,0.39,1,29.74551764025448,False
18,129,282,78,7,20121118,20121127,Low,Regular Air,4,6.48,0.09,32.72,-22.59,8.19,0.37,9,-69.04034229828851,True
68,388,283,907,7,20121215,20121218,Not Specified,Regular Air,46,11.7,0.06,517.93,-94.73,6.96,0.5,3,-18.290116424999518,True
205,1345,284,551,7,20121027,20121031,Low,Delivery Truck,24,100.98,0.08,2443.85,-120.85,35.84,0.62,4,-4.945066186549911,True
257,1793,285,908,7,20120711,20120711,Not Specified,Regular Air,36,6.28,0.03,233.43,-71.9,5.36,0.4,0,-30.80152508246584,True
316,2209,286,82,7,20120709,20120711,High,Delivery Truck,27,320.98,0.0,9418.73,2245.24,58.95,0.57,2,23.838033365432494,False
317,2209,286,566,7,20120709,20120710,High,Regular Air,1,4.76,0.02,5.68,-1.82,0.88,0.39,1,-32.04225352112676,True
318,2209,286,407,7,20120709,20120709,High,Regular Air,42,4.28,0.08,174.59,25.88,0.94,0.56,0,14.82330030356836,False
319,2209,286,521,7,20120709,20120710,High,Regular Air,13,125.99,0.1,1265.497,-161.12,3.0,0.59,1,-12.731756772240471,True
439,2947,286,184,7,20110425,20110427,Critical,Regular Air,8,6.48,0.05,57.04,-29.06,6.81,0.36,2,-50.94670406732118,True
474,3271,285,909,7,20111231,20111231,Critical,Delivery Truck,45,264.98,0.07,11532.99,2753.39,17.86,0.58,0,23.874034400446025,False
475,3271,285,910,7,20111231,20120101,Critical,Express Air,18,8.34,0.06,146.1,51.14,1.43,0.35,1,35.00342231348392,False
623,4321,282,113,7,20090717,20090719,Medium,Express Air,47,30.53,0.02,1505.57,-54.63,19.99,0.39,2,-3.628526073181586,True
643,4545,287,911,7,20100116,20100118,Not Specified,Regular Air,33,4.0,0.08,126.38,26.64,1.3,0.37,2,21.07928469694572,False
644,4545,287,912,7,20100116,20100117,Not Specified,Regular Air,4,6.48,0.06,33.1,-24.15,8.74,0.36,1,-72.9607250755287,True
783,5572,288,828,7,20090716,20090718,High,Regular Air,37,7.37,0.03,288.55,-133.7,5.53,0.69,2,-46.335123895338754,True
800,5703,289,47,7,20100515,20100516,Medium,Regular Air,29,12.28,0.06,357.96,10.44,6.47,0.38,1,2.9165269862554477,False
819,5920,290,377,7,20091119,20091119,High,Regular Air,4,155.06,0.07,582.59,-121.75,7.07,0.59,0,-20.89805866904684,True
880,6311,288,913,7,20100210,20100213,Medium,Regular Air,18,85.99,0.04,1297.4485,4.21,10.78,0.58,3,0.32448301416202646,False
1125,8231,282,361,7,20121018,20121020,Critical,Regular Air,27,2.88,0.06,79.44,29.85,0.5,0.39,2,37.57552870090635,False
1126,8231,282,67,7,20121018,20121019,Critical,Regular Air,5,19.98,0.06,110.03,-31.33,10.49,0.49,1,-28.474052531127874,True
1191,8709,291,914,7,20090308,20090310,High,Regular Air,50,51.98,0.07,2451.41,773.36,10.17,0.37,2,31.54755834397347,False
1192,8709,291,197,7,20090308,20090311,High,Delivery Truck,11,80.97,0.1,851.24,-149.46,33.6,0.37,3,-17.55791551148912,True
1338,9765,291,411,7,20121012,20121019,Low,Regular Air,26,128.24,0.03,3505.6,1019.7,12.65,0.6,7,29.087745321770882,False
1399,10147,283,684,7,20101009,20101010,High,Regular Air,22,4.24,0.04,96.75,-72.91,5.41,0.35,1,-75.35917312661499,True
1645,11876,285,349,7,20110703,20110706,High,Regular Air,47,107.53,0.02,5051.89,1708.84,5.81,0.65,3,33.825756301107106,False
1692,12224,289,308,7,20091212,20091214,High,Delivery Truck,2,124.49,0.04,302.91,-186.13,51.94,0.63,2,-61.44729457594664,True
1693,12224,289,526,7,20091212,20091212,High,Regular Air,29,35.99,0.1,842.6135,-208.43,5.0,0.82,0,-24.736133470446415,True
1696,12256,285,43,7,20121218,20121220,Medium,Regular Air,44,2.88,0.1,117.97,44.59,0.5,0.36,2,37.79774518945494,False
1703,12261,284,317,7,20101023,20101028,Low,Delivery Truck,12,200.98,0.1,2237.76,151.86,23.76,0.58,5,6.786250536250536,False
1704,12261,284,915,7,20101023,20101027,Low,Express Air,4,3.98,0.02,20.59,1.19,0.83,0.51,4,5.779504613890238,False
1705,12261,284,715,7,20101023,20101028,Low,Regular Air,19,14.56,0.06,281.74,25.67,3.5,0.58,5,9.111237310995953,False
1706,12261,284,428,7,20101023,20101030,Low,Regular Air,23,8.74,0.0,217.35,-67.19,8.29,0.38,7,-30.913273521969174,True
1707,12261,284,903,7,20101023,20101028,Low,Regular Air,15,178.47,0.03,2746.57,617.4,19.99,0.55,5,22.478946467776172,False
1863,13408,285,916,7,20090214,20090216,Low,Regular Air,4,60.65,0.04,256.77,173.89,12.23,0.64,2,67.72208591346342,False
1868,13444,286,566,7,20120105,20120108,High,Regular Air,33,4.76,0.06,154.44,54.62,0.88,0.39,3,35.366485366485364,False
1893,13601,289,639,7,20120816,20120820,Low,Regular Air,17,49.43,0.09,822.91,-94.76,19.99,0.57,4,-11.515232528466054,True
1938,13894,291,858,7,20120410,20120411,Medium,Regular Air,31,2.94,0.04,89.18,21.73,0.81,0.4,1,24.366449876653956,False
1939,13894,291,917,7,20120410,20120411,Medium,Regular Air,50,35.99,0.05,1540.285,829.65,1.25,0.36,1,53.863408395199585,False
2286,16480,290,213,7,20091206,20091208,Not Specified,Express Air,14,5.4,0.09,87.23,-69.53,7.78,0.37,2,-79.70881577438954,True
2455,17858,54,207,7,20100925,20100927,Medium,Regular Air,21,8.33,0.02,187.14,21.07,1.99,0.52,2,11.258950518328525,False
2456,17858,54,631,7,20100925,20100926,Medium,Regular Air,12,30.98,0.0,385.7,-109.91,6.5,0.79,1,-28.49624060150376,True
2457,17858,54,620,7,20100925,20100926,Medium,Express Air,46,22.98,0.06,1048.39,206.56,7.58,0.51,1,19.70259159282328,False
2571,18561,285,918,7,20090109,20090110,Not Specified,Regular Air,9,4.13,0.02,45.87,-38.9,6.89,0.39,1,-84.80488336603445,True
2739,19777,282,319,7,20121019,20121019,Not Specified,Regular Air,22,15.01,0.06,321.91,-24.96,8.4,0.39,0,-7.753719983846416,True
2740,19777,282,173,7,20121019,20121021,Not Specified,Regular Air,2,59.78,0.05,132.96,-61.88,10.29,0.39,2,-46.540312876052944,True
2741,19777,282,216,7,20121019,20121021,Not Specified,Regular Air,24,155.99,0.04,3268.7515,562.91,8.08,0.6,2,17.220948120406216,False
2992,21601,290,919,7,20110406,20110406,Low,Regular Air,20,113.64,0.09,2227.34,-609.09,35.0,0.39,0,-27.346071996192766,True
3013,21670,285,619,7,20110111,20110112,High,Regular Air,24,78.69,0.0,1965.21,830.75,19.99,0.43,1,42.27283598190524,False
3285,23489,284,13,7,20120828,20120828,High,Express Air,42,47.98,0.02,2004.6,230.3,3.61,0.71,0,11.488576274568493,False
3432,24486,286,484,7,20110422,20110423,Medium,Regular Air,3,8.12,0.03,28.11,-31.62,2.83,0.77,1,-112.48665955176094,True
3433,24486,286,264,7,20110422,20110423,Medium,Regular Air,14,1.76,0.0,27.06,-0.06,0.7,0.56,1,-0.22172949002217296,True
3490,24869,290,183,7,20090610,20090611,Not Specified,Regular Air,14,8.85,0.05,132.72,-9.18,5.6,0.36,1,-6.916817359855335,True
3601,25697,289,920,7,20110426,20110426,Low,Regular Air,46,8.46,0.02,400.25,-37.5,3.62,0.61,0,-9.369144284821987,True
3854,27490,292,921,7,20120314,20120316,Not Specified,Regular Air,18,31.74,0.02,611.71,93.23,12.62,0.37,2,15.240882117343185,False
3906,27844,291,922,7,20110629,20110701,Low,Regular Air,27,4.98,0.04,135.86,-73.42,5.49,0.38,2,-54.040924481083465,True
3981,28451,287,105,7,20090105,20090107,Critical,Regular Air,21,194.3,0.01,4201.08,1162.76,11.54,0.59,2,27.67764479610005,False
3982,28451,287,923,7,20090105,20090106,Critical,Regular Air,41,209.84,0.02,8958.46,2593.14,21.21,0.59,1,28.946269782976096,False
3983,28451,287,128,7,20090105,20090107,Critical,Delivery Truck,33,145.45,0.0,4913.7,1054.93,17.85,0.56,2,21.46915766123288,False
3989,28482,283,728,7,20100308,20100310,Critical,Regular Air,22,5.08,0.03,119.63,-27.39,3.63,0.51,2,-22.89559475048065,True
3990,28482,283,778,7,20100308,20100308,Critical,Regular Air,40,4.28,0.0,177.92,-167.92,6.72,0.4,0,-94.3794964028777,True
4012,28642,282,14,7,20110118,20110120,High,Regular Air,41,5.28,0.0,230.29,14.48,2.99,0.37,2,6.2877241738677325,False
4013,28642,282,712,7,20110118,20110120,High,Regular Air,27,65.99,0.0,1592.0415,-52.7,19.99,0.59,2,-3.3102152173796977,True
4136,29380,288,924,7,20090427,20090428,Not Specified,Regular Air,13,12.28,0.09,150.13,1.73,4.86,0.38,1,1.1523346433091322,False
4499,32036,282,230,7,20111005,20111007,Medium,Regular Air,6,54.96,0.07,338.89,45.76,10.75,0.36,2,13.502906547847385,False
4500,32036,282,271,7,20111005,20111006,Medium,Regular Air,25,14.97,0.07,362.52,-68.49,7.51,0.57,1,-18.892750744786493,True
4540,32295,287,422,7,20090107,20090108,High,Regular Air,11,65.99,0.07,607.597,-112.24,5.99,0.58,1,-18.472770602883163,True
4702,33505,286,911,7,20100925,20100929,Low,Regular Air,32,4.0,0.09,117.78,20.82,1.3,0.37,4,17.677024961793173,False
4703,33505,286,913,7,20100925,20100925,Low,Express Air,35,85.99,0.07,2463.2405,310.57,10.78,0.58,0,12.608188278814026,False
4797,34086,290,589,7,20120429,20120501,High,Regular Air,41,65.99,0.04,2251.9135,655.91,2.5,0.55,2,29.126784843201126,False
4809,34209,284,458,7,20100824,20100826,High,Regular Air,48,14.2,0.04,705.44,165.9,5.3,0.46,2,23.51723746881379,False
4810,34209,284,372,7,20100824,20100826,High,Regular Air,29,35.44,0.03,1041.72,437.61,4.92,0.38,2,42.00840916945052,False
5176,36807,292,890,7,20090316,20090317,Medium,Regular Air,14,15.57,0.1,211.88,78.45,1.39,0.38,1,37.0256749103266,False
5247,37318,290,91,7,20100415,20100417,Medium,Regular Air,32,33.98,0.07,1031.23,-138.54,19.99,0.55,2,-13.434442364942836,True
5412,38496,282,752,7,20100220,20100222,Critical,Regular Air,23,4.98,0.07,116.57,-43.18,4.72,0.36,2,-37.042120614223215,True
5878,41702,293,660,7,20101222,20101223,Not Specified,Regular Air,21,152.48,0.03,3323.44,99.88,4.0,0.79,1,3.00531978913415,False
5879,41702,293,778,7,20101222,20101224,Not Specified,Regular Air,5,4.28,0.02,27.9,-22.82,6.72,0.4,2,-81.7921146953405,True
6317,44706,284,655,7,20100330,20100401,Low,Delivery Truck,18,424.21,0.08,7556.61,-352.24,110.2,0.67,2,-4.661349467552249,True
6318,44706,284,477,7,20100330,20100404,Low,Regular Air,33,1.48,0.07,47.48,3.35,0.7,0.37,5,7.0556023588879535,False
6383,45347,284,186,7,20100929,20100930,Medium,Delivery Truck,10,880.98,0.05,8704.08,1034.54,44.55,0.62,1,11.885690388875103,False
6384,45347,284,777,7,20100929,20101001,Medium,Express Air,41,599.99,0.07,24051.49,9791.04,24.49,0.37,2,40.70866295601645,False
6559,46627,294,439,7,20090611,20090612,Critical,Regular Air,3,5.28,0.05,21.46,-14.22,6.26,0.4,1,-66.26281453867661,True
6560,46627,294,267,7,20090611,20090612,Critical,Regular Air,24,65.99,0.03,1388.628,261.52,5.26,0.56,1,18.832977586509852,False
6628,47168,293,836,7,20090621,20090622,Not Specified,Delivery Truck,24,119.99,0.02,2920.83,1068.16,14.0,0.36,1,36.57042689920331,False
6629,47168,293,598,7,20090621,20090622,Not Specified,Regular Air,42,6.48,0.09,262.3,-255.2,9.68,0.36,1,-97.29317575295462,True
7011,50051,295,519,7,20091004,20091006,Medium,Regular Air,17,5.53,0.02,103.72,-72.06,6.98,0.39,2,-69.47551099112997,True
7012,50051,295,148,7,20091004,20091006,Medium,Regular Air,4,41.47,0.09,185.15,10.2,34.2,0.73,2,5.5090467188765855,False
7068,50433,283,128,7,20120119,20120121,Critical,Delivery Truck,50,145.45,0.1,6628.55,1081.65,17.85,0.56,2,16.318048441966948,False
7106,50721,283,881,7,20120227,20120229,High,Regular Air,33,304.99,0.04,9758.7,3793.7,19.99,0.4,2,38.87505507905766,False
7114,50758,284,262,7,20120712,20120714,Medium,Express Air,17,6.68,0.02,128.5,-44.69,6.93,0.37,2,-34.778210116731515,True
7135,50883,282,742,7,20120601,20120601,Low,Delivery Truck,35,180.98,0.01,6739.92,957.29,30.0,0.69,0,14.203284311979964,False
7219,51524,287,759,7,20100314,20100315,Medium,Regular Air,16,167.27,0.07,2723.1,-446.31,35.0,0.85,1,-16.389776357827476,True
7220,51524,287,925,7,20100314,20100316,Medium,Express Air,20,20.99,0.06,347.2675,-71.09,0.99,0.83,2,-20.47125054892842,True
7345,52322,289,12,7,20100202,20100209,Low,Regular Air,1,3.95,0.1,5.7,-2.34,2.0,0.53,7,-41.05263157894737,True
7427,52932,285,227,7,20120512,20120517,Low,Regular Air,3,6.48,0.0,26.23,-13.72,6.6,0.37,5,-52.30651925276401,True
7431,52995,290,286,7,20120315,20120315,Not Specified,Regular Air,8,3.36,0.03,33.39,-35.51,6.27,0.4,0,-106.34920634920634,True
7435,53024,284,694,7,20120512,20120513,Not Specified,Regular Air,9,20.28,0.09,187.13,12.4,14.39,0.47,1,6.626409447977342,False
7436,53024,284,160,7,20120512,20120513,Not Specified,Regular Air,46,55.99,0.03,2255.1945,74.51,5.0,0.8,1,3.3039278873729074,False
7567,54145,285,110,7,20100102,20100102,Low,Regular Air,34,2.08,0.1,70.25,-133.06,5.33,0.43,0,-189.40925266903915,True
7804,55840,296,192,7,20090817,20090817,Medium,Regular Air,11,4.98,0.04,59.03,-25.21,4.86,0.38,0,-42.707098085719124,True
7964,56930,294,926,7,20120817,20120817,Low,Regular Air,10,101.41,0.07,987.54,-396.84,35.0,0.82,0,-40.184701379184645,True
8068,57570,292,524,7,20120928,20120930,High,Delivery Truck,27,70.98,0.09,1823.04,-190.78,26.74,0.6,2,-10.464937686501667,True
8121,58051,282,831,7,20120320,20120322,High,Regular Air,6,39.98,0.0,256.6,-106.76,7.12,0.67,2,-41.60561184723304,True
8311,59392,282,927,7,20100626,20100627,Medium,Regular Air,19,2.12,0.08,39.42,-29.02,1.99,0.55,1,-73.61745306950786,True
8312,59392,282,396,7,20100626,20100628,Medium,Regular Air,45,28.48,0.03,1305.31,589.2,1.99,0.4,2,45.1387026836537,False
461,3136,297,806,7,20090809,20090811,Not Specified,Regular Air,8,30.98,0.1,238.74,-38.89,8.99,0.58,2,-16.289687526179108,True
534,3648,102,928,7,20100616,20100618,Low,Regular Air,46,3.15,0.1,134.81,52.36,0.49,0.37,2,38.83984867591425,False
535,3648,102,929,7,20100616,20100623,Low,Regular Air,34,195.99,0.05,5488.5265,1382.45,4.2,0.57,7,25.187999001189116,False
870,6246,102,263,7,20091021,20091023,Not Specified,Regular Air,13,3.93,0.06,52.38,11.72,0.99,0.39,2,22.374952271859488,False
1242,9028,298,832,7,20101221,20101225,Low,Delivery Truck,48,306.14,0.04,14556.67,3829.63,26.53,0.56,4,26.308420813276662,False
1294,9478,105,593,7,20090328,20090329,High,Regular Air,48,10.4,0.04,522.97,29.98,5.4,0.51,1,5.732642407786297,False
1295,9478,105,648,7,20090328,20090330,High,Regular Air,48,4.28,0.08,199.46,-121.2,4.79,0.4,2,-60.76406297001905,True
1715,12323,143,930,7,20110402,20110403,Not Specified,Regular Air,32,15.15,0.02,513.74,-28.68,10.13,0.38,1,-5.582590415385214,True
1716,12323,143,387,7,20110402,20110404,Not Specified,Regular Air,4,7.38,0.0,36.8,14.19,5.21,0.56,2,38.559782608695656,False
1934,13830,298,882,7,20091221,20091224,High,Regular Air,27,90.48,0.0,2609.53,911.66,19.99,0.4,3,34.93579303552747,False
2069,14791,299,931,7,20100214,20100215,Medium,Regular Air,29,65.99,0.05,1576.223,286.12,3.99,0.57,1,18.15225383717913,False
2484,18085,143,454,7,20110925,20110927,High,Delivery Truck,23,348.21,0.01,8127.51,1541.25,40.19,0.62,2,18.96337254583507,False
2485,18085,143,929,7,20110925,20110926,High,Regular Air,33,195.99,0.09,5352.9345,1343.21,4.2,0.57,1,25.09296536320405,False
2863,20674,105,281,7,20101208,20101209,High,Delivery Truck,37,500.97,0.0,17717.34,8291.08,69.3,0.37,1,46.79641526323929,False
3496,24903,297,84,7,20101019,20101026,Low,Regular Air,33,48.91,0.05,1646.47,743.59,5.81,0.38,7,45.16268137287652,False
3603,25735,299,932,7,20101230,20110113,Not Specified,Regular Air,45,5.58,0.02,260.37,44.15,1.99,0.46,14,16.95663862964243,False
4188,29762,102,35,7,20100803,20100804,Critical,Delivery Truck,33,95.95,0.03,3268.56,-1181.71,74.35,0.57,1,-36.153841446998065,True
4199,29856,299,658,7,20120608,20120611,Medium,Regular Air,24,4.98,0.04,115.54,43.35,0.8,0.36,3,37.51947377531591,False
4574,32580,190,678,7,20110915,20110915,High,Regular Air,23,7.4,0.03,166.8,44.59,1.71,0.4,0,26.7326139088729,False
4575,32580,190,912,7,20110915,20110917,High,Regular Air,38,6.48,0.05,261.38,-172.35,8.74,0.36,2,-65.93848037340271,True
4788,34017,297,487,7,20090323,20090323,High,Express Air,20,4.84,0.05,103.39,29.17,0.71,0.52,0,28.213560305638843,False
4789,34017,297,933,7,20090323,20090325,High,Regular Air,28,14.98,0.01,435.39,-48.97,7.69,0.57,2,-11.247387399802477,True
6013,42597,297,812,7,20100325,20100327,Medium,Regular Air,5,4.98,0.04,29.66,-32.78,4.32,0.64,2,-110.5192178017532,True
6587,46884,297,770,7,20090117,20090118,Medium,Regular Air,25,11.55,0.1,280.43,39.52,2.36,0.55,1,14.092643440430768,False
7347,52325,190,228,7,20120714,20120714,Not Specified,Regular Air,23,223.98,0.07,5126.3,2019.19,15.01,0.38,0,39.38883795329965,False
7478,53382,190,934,7,20091227,20091228,Not Specified,Regular Air,13,3.25,0.1,88.17,-572.49,49.0,0.56,1,-649.3024838380402,True
7479,53382,190,71,7,20091227,20091228,Not Specified,Delivery Truck,15,300.98,0.0,4760.02,658.88,64.73,0.56,1,13.841958647232573,False
7523,53728,190,53,7,20111022,20111023,High,Regular Air,27,58.1,0.07,1502.66,637.6,1.49,0.38,1,42.43142161234078,False
10,65,300,800,7,20110317,20110318,Critical,Regular Air,32,115.79,0.02,3812.73,1470.3,1.99,0.49,1,38.562919482890216,False
39,230,301,673,7,20101026,20101028,Critical,Regular Air,47,43.98,0.06,2029.75,320.37,8.99,0.58,2,15.78371720655253,False
40,230,301,163,7,20101026,20101028,Critical,Regular Air,11,125.99,0.06,1118.396,-212.33,8.08,0.57,2,-18.985225269046026,True
61,355,302,56,7,20090613,20090618,Low,Regular Air,16,85.99,0.0,1239.6315,-172.55,0.99,0.85,5,-13.919459129588107,True
75,449,303,387,7,20110719,20110721,High,Regular Air,45,7.38,0.02,356.7,-48.97,5.21,0.56,2,-13.728623493131483,True
101,640,304,935,7,20100122,20100123,High,Delivery Truck,39,120.98,0.02,4913.69,-1153.9,58.64,0.75,1,-23.48336993176208,True
102,640,304,440,7,20100122,20100123,High,Regular Air,24,18.97,0.01,464.77,29.42,9.54,0.37,1,6.330012694451019,False
106,646,305,936,7,20091121,20091122,High,Regular Air,18,9.31,0.01,173.2,-10.9,3.98,0.56,1,-6.293302540415705,True
132,835,305,897,7,20111007,20111008,Not Specified,Regular Air,18,6.48,0.02,125.16,-23.48,5.14,0.37,1,-18.759987216363054,True
138,896,306,203,7,20100308,20100308,Critical,Regular Air,50,24.92,0.01,1246.52,52.48,12.98,0.39,0,4.210120976799409,False
159,994,307,822,7,20090419,20090423,Low,Regular Air,38,3.58,0.06,132.07,14.0,1.63,0.36,4,10.600439161050959,False
167,1057,308,920,7,20120219,20120221,Critical,Regular Air,41,8.46,0.09,341.36,-52.48,3.62,0.61,2,-15.37379892195922,True
228,1538,309,937,7,20110617,20110618,Not Specified,Regular Air,15,95.99,0.0,1297.304,149.82,4.9,0.56,1,11.548565332412448,False
247,1701,310,560,7,20120518,20120520,High,Regular Air,49,40.98,0.01,2047.58,902.62,1.99,0.44,2,44.082282499340685,False
248,1701,310,195,7,20120518,20120520,High,Regular Air,1,40.97,0.02,56.61,-22.16,14.45,0.57,2,-39.1450273803215,True
274,1891,311,349,7,20091214,20091216,Low,Regular Air,3,107.53,0.09,302.36,290.31,5.81,0.65,2,96.01468448207434,False
289,2022,312,789,7,20120314,20120315,Critical,Regular Air,45,3.95,0.0,186.44,-157.18,5.13,0.59,1,-84.30594293070156,True
312,2181,313,282,7,20110912,20110912,Medium,Regular Air,40,2.61,0.06,102.56,36.62,0.5,0.39,0,35.70592823712948,False
313,2181,313,938,7,20110912,20110914,Medium,Express Air,3,3.49,0.01,15.87,2.53,0.76,0.39,2,15.942028985507246,False
378,2628,314,425,7,20101021,20101026,Low,Regular Air,14,2.18,0.04,34.59,-60.13,5.0,0.81,5,-173.83636889274354,True
379,2628,314,147,7,20101021,20101030,Low,Delivery Truck,29,218.75,0.02,5029.216,-752.83,69.64,0.77,9,-14.969132365760387,True
392,2691,309,243,7,20120429,20120508,Low,Delivery Truck,14,260.98,0.1,3363.14,98.75,41.91,0.59,9,2.9362441052112014,False
434,2912,300,381,7,20120311,20120313,Low,Delivery Truck,7,2550.14,0.08,16587.13,-3476.86,29.7,0.57,2,-20.961190995669533,True
435,2912,300,939,7,20120311,20120318,Low,Express Air,9,55.98,0.05,507.98,170.9,4.86,0.36,7,33.643056813260365,False
472,3235,315,288,7,20111114,20111116,Low,Express Air,31,4.71,0.1,142.97,-12.26,0.7,0.85,2,-8.57522557179828,True
473,3266,316,161,7,20110316,20110320,Low,Regular Air,4,3.8,0.03,17.12,-2.55,1.49,0.38,4,-14.894859813084109,True
487,3363,317,237,7,20110922,20110922,High,Regular Air,21,415.88,0.09,8185.89,2137.28,11.37,0.57,0,26.109317374164572,False
521,3585,318,457,7,20091122,20091122,High,Regular Air,27,10.06,0.07,259.72,78.05,2.06,0.39,0,30.051594024333895,False
522,3585,318,114,7,20091122,20091123,High,Regular Air,34,1.68,0.07,54.69,-35.75,1.57,0.59,1,-65.368440299872,True
